store,raw_product_type,product_count,canonical_category
public,Φρυγανιέρες,62,
public,Αντάπτορες,60,
public,Κεριά & Κηροπήγια,60,
public,Εξωτερικοί Δίσκοι,58,
public,Gaming Home,58,
public,USB hubs,57,
public,Πολυμηχανήματα,56,
public,Αξεσουάρ,54,
public,Ασύρματα Τηλέφωνα,53,
public,Πληκτρολόγια,53,
public,Στεγνωτήρια,51,dryers
public,Τροφοδοτικά Laptop,50,
public,Mousepads,49,
public,Μαγνητάκια,49,
public,Αξεσουάρ Streaming,47,
public,Σίδερα Ατμού,47,
public,Αξεσουάρ Απορροφητήρων,47,
public,Δαπέδου,46,air_conditioners
public,Ηλεκτρικές Σκούπες,45,vacuums
public,Μπλέντερ - Smoothie Makers,45,
public,USB,45,
public,Φριτέζες,43,air_fryers
public,Ηχεία Υπολογιστή,43,speakers
public,Πλυντήρια Πιάτων,43,dishwashers
public,Καφετιέρες Φίλτρου,42,coffee_machines
public,Αξεσουάρ Πλυντηρίων Ρούχων και Στεγνωτηρίων,40,
public,Instant Φωτογραφικές Μηχανές,39,cameras
public,Ποτήρια & Κούπες,39,
public,Εντοιχιζόμενα Πλυντήρια Πιάτων,39,dishwashers
public,Ντουλάπες & Multi-Door,39,refrigerators
public,Ψηστιέρες & Γκριλιέρες,38,
public,Κεραίας,38,
public,Ασύρματα Πληκτρολόγια,38,
public,Αξεσουάρ Καφέ,37,
public,Επαναφορτιζόμενες ΑΑ/ΑΑΑ,37,
public,Αξεσουάρ Action Cameras,36,
public,Κατσαρόλες,36,
public,Gaming Φωτισμός,36,
public,Συστήματα Σιδερώματος,36,
public,Switches,36,
public,Ακουστικά Headset,34,headphones
public,Καρέκλες Γραφείου,33,
public,Μπρελόκ,32,
public,Φακοί Φωτογραφικών Μηχανών,31,
public,Καμινάδες - Τζάκια,31,
public,Ενσύρματα Ποντίκια,30,
public,Πλυντήρια - Στεγνωτήρια,30,washing_machines
public,Πολυκόφτες - Multi,29,
public,Τηλεχειριστήρια Τηλεόρασης,29,
public,Action Cameras,28,cameras
public,Τοστιέρες,27,
public,Ακουστικά Κεφαλής,27,headphones
public,PC Games,27,
public,RCA,26,
public,USB Κάρτες Δικτύου,26,
public,Εκτυπωτές,26,
public,Εντοιχιζόμενοι Φούρνοι Μικροκυμάτων,26,ovens
public,Web cameras,25,
public,Διάφορα Αξεσουάρ Gaming,25,
public,Ενσύρματα Τηλέφωνα,25,
public,Compact Φωτογραφικές Μηχανές,25,cameras
public,Κουζίνες,25,ovens
public,Καταψύκτες,25,refrigerators
public,Ψυγεία Δίπορτα,25,refrigerators
public,Ραβδομπλέντερ,24,
public,UPS,24,
public,Activity Trackers,24,smartwatches
public,Τιμονιέρες,24,
public,Σκούπες Robot,24,vacuums
public,Χαρτί Φωτογραφικό,23,
public,Χύτρες Ταχύτητας,23,
public,All In One PC,23,desktops
public,Ειδικές Συσκευές,22,
public,Πορτοφόλια & Τσάντες,22,
public,Αξεσουάρ Ψυγείων,22,
public,Επιτραπέζια Διακοσμητικά,22,
public,Φούρνοι Μικροκυμάτων,21,ovens
public,Ηχεία,21,speakers
public,Στίφτες,20,
public,Θερμόμετρα - Υγρασιόμετρα,20,
public,καλώδια - adaptors,20,
public,Mirrorless Φωτογραφικές Μηχανές,20,cameras
public,Κεραίες Τηλεόρασης,20,
public,Βάσεις - Coolers,19,
public,Ζυγαριές Κουζίνας,19,
public,Συσκευές Φραπέ,19,coffee_machines
public,Σκουπάκια Χειρός,19,vacuums
public,Εντοιχιζόμενα Ψυγεία,19,refrigerators
public,Κουζινομηχανές,18,
public,Μνήμες RAM,18,
public,Δίσκοι CD/DVD,18,
public,Μηχανισμοί Απορρόφησης,18,
public,Βάσεις Φόρτισης Χειριστηρίων,17,
public,Μίξερ,17,
public,Smart Rings,17,smartwatches
public,Θήκες Σκληρών Δίσκων,16,
public,Χαρτί Εκτύπωσης,16,
public,Κινητά Απλής Χρήσης,16,smartphones
public,Αποχυμωτές,15,
public,Γάστρες - Ταψιά,15,
public,Αερόθερμα,15,
public,Διάφορα Αξεσουάρ Laptop,15,
public,Mini Bars & Μονόπορτα Ψυγεία,15,refrigerators
public,Επιτραπέζιοι,15,
public,Δίσκοι HDD,14,
public,Πικάπ & Αξεσουάρ,14,
public,case fans,14,
public,Ραδιόφωνα,14,
public,Μαχαιροπίρουνα,14,
public,Nespresso,14,coffee_machines
public,Desktops,14,desktops
public,Projectors,13,
public,Ακουστικά Χωρίς Μικρόφωνο,13,headphones
public,Φιλμ,13,
public,Κουτιά Desktop,13,
public,Συρόμενοι,13,
public,Αναλώσιμα Κουζίνας,12,
public,Powerline,11,
public,Αφυγραντήρες,11,
public,Σιδερώστρες,11,
public,Αξεσουάρ Κλιματιστικών,11,
public,Γραφεία,11,
public,Συντηρητές Κρασιών,11,refrigerators
public,Είδη Ζαχαροπλαστικής,11,
public,Θήκες & Τσάντες Φωτογραφικών Μηχανών,10,
public,Αποχνουδωτές,10,
public,Micro HiFi & Radio/CD,10,speakers
public,Ps3 Used,10,
public,Αξεσουάρ Χειριστηρίων,10,
public,Ελεύθεροι,10,
public,SD,10,
public,Μύλοι Άλεσης Καφέ,9,
public,Οργάνωση & Αποθήκευση,9,
public,Γυαλιά 3D,9,
public,Τρίποδα & Gimbal,9,
public,Card readers,9,
public,Πυρίμαχα Σκεύη,9,
public,Καπέλα & Σκούφοι,9,
public,Θήκες Κονσόλας & Χειριστηρίου,9,
public,Karaoke Μικρόφωνα,9,
public,Optical (Toslink),9,
public,Αντάπτορες Πρίζας,9,
public,Βάσεις Στήριξης Οθόνης,9,
public,Σετ Μαγειρικών Σκευών,8,
public,Δίσκοι SSD,8,
public,Air Coolers,8,
public,Χαρτοταινίες Ταμειακών,8,
public,Αξεσουάρ Πλυντηρίων Πιάτων,8,
public,Διαχειριστές Καλωδίων,8,
public,Ατμομάγειρες,8,
public,Retro Κονσόλες,8,consoles
public,Ps5 Used,8,
public,Διάφορα Ανταλλακτικά Wearables,8,
public,Ηλεκτρικές Κουβέρτες & Υποστρώματα,7,
public,Φουρνάκια,7,ovens
public,Συστήματα Ατμού,7,
public,Antivirus Internet Security,7,
public,Φόρμες Ζαχαροπλαστικής,7,
public,Προϊόντα Καθαρισμού,6,
public,Φορητά Radio/CD,6,
public,Ψησταριές Κάρβουνου,6,
public,Καλώδια Ρεύματος,6,
public,Joysticks,6,
public,Είδη Σερβιρίσματος,6,
public,Ελληνικός Καφές,6,
public,Xbox One,6,
public,Ηχοσυστήματα Αυτοκινήτου,6,
public,Ηχεία Αυτοκινήτου,6,
public,DVI,6,
public,MP3 & MP4 Players,6,
public,Ταινίες LED & Αξεσουάρ,6,
public,Πολυμίξερ,6,
public,Αξεσουάρ Laptop,6,
public,Αρωματικά Χώρου,6,
public,Πλυστικά Μηχανήματα,6,
public,SCART,5,
public,Φορτιστές,5,
public,συναγερμοί,5,
public,DSL Modem / Router,5,
public,Οπτικά Μέσα,5,
public,Τροφοδοτικά,5,
public,Φορτιστές Wearables,5,
public,Καλοριφέρ Λαδιού,5,
public,Κορνίζες & Άλμπουμ,5,
public,Θερμοπομποί / Convectors,5,
public,Διακοσμητικά Ρολόγια,5,
public,Αξεσουάρ Cocktail & Είδη Bar,5,
public,PS3,4,
public,Ps4 Used,4,
public,3G - 4G Modems,4,
public,Κάρτες Γραφικών,4,
public,Γραφίδες - Ταμπλέτες,4,
public,Docking Stations Laptop,4,
public,Ατμοκαθαριστές,4,
public,Scanners,4,
public,Οροφής,4,air_conditioners
public,Ιονιστές,4,
public,Προπληρωμένες Κάρτες,4,
public,Πολύπριζα,4,
public,Επεξεργαστές,4,
public,Ψύκτρες,4,
public,Επιτραπέζιες Εστίες,4,ovens
public,Πτυσσόμενοι,4,
public,Σιδερόπανα,4,
public,Φορητά Κλιματιστικά,4,air_conditioners
public,Λοιπά Αξεσουάρ Action Cameras,4,
public,Ταινίες Ετικετογράφου,4,
public,Compact Eκτυπωτές,4,
public,Presenters,3,
public,Κρεπιέρες,3,
public,Θερμαντικά Εξωτερικού Χώρου,3,
public,Φακοί Φωτισμού,3,
public,Συσκευές Ποπ-Κορν,3,
public,Μπρίκια Espresso Χειρός,3,coffee_machines
public,Ηχεία Hi-Fi,3,speakers
public,Αξεσουάρ Για Σιδέρωμα,3,
public,Οθόνες Προβολής,3,
public,Ψηφιακοί Δέκτες Mpeg-4,3,
public,Κάρτες Ήχου,3,
public,Αυτοενισχυόμενα Ηχεία,3,speakers
public,Playstation Αξεσουάρ,3,
public,ανταλλακτικά φίλτρα νερού,3,
public,Αυγοβραστήρες,3,
public,Νησίδες,3,
public,Party Speakers,3,speakers
public,Nintendo Switch Κονσόλες,3,consoles
public,Εντοιχιζόμενες Καφετιέρες,3,coffee_machines
public,Αξεσουάρ Aφυγραντήρων - Ιονιστών,3,
public,Φουρνάκια Ρομπότ,3,ovens
public,Πλάκες,3,
public,Καθαριστές Αέρα,3,
public,Τσάντες Projector,3,
public,Συσκευές για Αφρόγαλα,3,
public,Πικάπ,3,
public,Θήκες & Καλύμματα Κονσόλας,3,
public,3D Αναλώσιμα,3,
public,Παγωτομηχανές,3,
public,Ποντίκια - Mousepad,2,
public,Απορροφητήρες,2,
public,VGA,2,
public,Φωτιστικά Γραφείου,2,
public,Απλώστρες,2,
public,Δοχεία Φαγητού,2,
public,Ρουχισμός Gaming & Αξεσουάρ,2,
public,Μπαταρίες Ψηφιακών Φωτογραφικών Μηχανών,2,
public,Μελανοταινίες,2,
public,Ετικέτες,2,
public,Routers,2,
public,Θήκες CD/DVD,2,
public,Εργαλεία Ζαχαροπλαστικής,2,
public,Σκούπες Στάχτης,2,vacuums
public,Κάρτες Μνήμης,2,
public,DSLR Φωτογραφικές Μηχανές,2,cameras
public,DVD Players,2,
public,Microsoft Windows,2,
public,ψύκτρες επεξεργαστών,2,
public,Microsoft Office,2,
public,Βάσεις Ακουστικών,2,
public,Πρέσες Σιδερώματος,2,
public,Εντοιχιζόμενα Πλυντήρια Ρούχων,2,washing_machines
public,κανάτες & παγούρια με φίλτρο,2,
public,Σετ πληκτρολόγιο - ποντίκι,2,
public,Ενσύρματα Πληκτρολόγια,2,
public,ηλεκτρικά πολυεργαλεία,2,
public,Εργαλεία Μαγειρικής,2,
public,Βάσεις Κοπής,2,
public,Είδη Κουζίνας,2,
public,Αξεσουάρ Επίπλων,2,
public,Ψύκτες Νερού,2,
public,παιχνίδια,2,
public,Media Players,2,
public,Προστασία Οθόνης Wearables,2,
public,Φούρνοι Πίτσας,2,ovens
public,Ηλιακοί Θερμοσίφωνες,2,
public,Σόμπες Χαλαζία / Αλογόνου,2,
public,Ψησταριές Υγραερίου,2,
public,Γλάστρες & Κασπώ,2,
public,Διακοσμητικά Τοίχου,2,
public,Φορητές Κονσόλες,2,consoles
public,Ζώνες Καρδιακών Παλμών,2,
public,Playstation Games,2,
public,Μαχαίρια & Πολυεργαλεία,1,
public,Σάρωθρα,1,
public,Μίξερ Χειρός,1,
public,Display-port,1,
public,Nintendo 3Ds,1,
public,USB Hubs,1,
public,Χρονοδιακόπτες,1,
public,Αξεσουάρ GoPro,1,
public,Πλυντικές Σκούπες,1,vacuums
public,Αισθητήρες,1,smart_home
public,Υγραντήρες,1,
public,Αρτοπαρασκευαστές,1,
public,Ψηφιακές Κορνίζες,1,
public,Xbox Series Used,1,
public,Headset Με Μικρόφωνο,1,headphones
public,Θήκες Wearables,1,
public,χειριστήρια πιλοτηρίου,1,
public,Βάσεις Ηχείων,1,
public,Πολύπριζα & Μπαλαντέζες,1,
public,Σκύλος,1,
public,κατσαβίδια χειρός,1,
public,Αξεσουάρ Σταθερής Τηλεφωνίας,1,
public,Μηχανές Hot Dog,1,
public,Pc Case Modding,1,
public,Σκεύη & Αξεσουάρ Μαγειρικής,1,
public,Ηλεκτρικά Εργαλεία,1,
public,Βαφλιέρες,1,
public,Σουπλά,1,
public,Αξεσουάρ Νεροχύτη,1,
public,Διάφορα Καλώδια Κονσόλας,1,
public,Subwoofers,1,speakers
public,ηχεία 2.0,1,speakers
public,Καλοριφέρ Mica,1,
public,3.5mm Jack,1,
public,Αξεσουάρ Καθαρισμού,1,
public,σετ εργαλείων,1,
public,Αξεσουάρ Multimedia Αυτοκινήτου,1,
public,σφυριά & βαριοπούλες,1,
public,Σετ Εργαλείων Μαγειρικής,1,
public,Καλώδια & Φορτιστές,1,
public,Σκαμπό,1,
public,Διακόσμηση,1,
public,Virtual Reality Headsets,1,
public,Καλώδια - Adaptors,1,
public,Μετρητές Κατανάλωσης Ρεύματος,1,
public,Βιντεοκάμερες,1,cameras
public,Πετσέτες Κουζίνας,1,
public,Home Cinema & HiFi,1,speakers
public,Πάγκου,1,
public,Playstation Portal,1,consoles
public,Ποδιές & Γάντια,1,
public,Σκεύη Φοντύ,1,
public,Εντοιχιζόμενα Σετ,1,ovens
public,Είδη Συντήρησης Βινυλίων & Πικάπ,1,
public,Βάσεις Projector,1,
public,Κρεατομηχανές,1,
public,Τοίχου,1,air_conditioners
bionic,Data Cables,339,
bionic,Headphone,255,headphones
bionic,NoteBooks,254,laptops
bionic,Ink Cartridges,236,
bionic,Game Titles,228,
bionic,(empty),224,
bionic,Toners,223,
bionic,Converters & Adapters,174,
bionic,Mobile Cases,174,
bionic,Speakers,130,speakers
bionic,Monitors,122,monitors
bionic,Indoor LED,112,
bionic,Mouse,107,
bionic,Mobile phones,105,smartphones
bionic,Keyboards,102,
bionic,Case Cooling Fans,102,
bionic,Tablet cases,99,
bionic,Gaming Accessories,97,
bionic,AC/DC Power supplies,94,
bionic,Camera Accessories,89,
bionic,Batteries,78,
bionic,Notebook Carrying Case,72,
bionic,Gadgets,71,
bionic,Printers,70,
bionic,Power Extensions,61,
bionic,Mobile Screen Protector,57,
bionic,Power Banks,57,
bionic,Mouse Pads,54,
bionic,Routers/Repeaters,50,
bionic,Computer cases,45,
bionic,Tablets,43,tablets
bionic,Computers,41,desktops
bionic,Selfie Sticks,40,
bionic,Plugs,37,
bionic,Desktop computers power supplies,35,
bionic,Access Point,35,
bionic,TVs,35,tvs
bionic,Keyboard & Mouse Sets,32,
bionic,Cables,32,
bionic,Watercooling,32,
bionic,Memory modules,31,
bionic,CCD Cameras,30,
bionic,Digital Cameras,30,cameras
bionic,Drone accessories,30,
bionic,Projectors,29,
bionic,Streaming Peripherals,29,
bionic,Network Switches,29,
bionic,Microphones,27,
bionic,TV Wall Mounts,26,
bionic,Hard disks SSD,26,
bionic,3D Printer Filament,26,
bionic,Smartwatches Accessories,25,
bionic,Monitor Pole Mounts,25,
bionic,Smartwatches,24,smartwatches
bionic,Smart HUB Peripherals,23,
bionic,Webcams,23,
bionic,UPS,23,
bionic,Tablet Screen Protector,22,
bionic,Clothing,20,
bionic,Smartwatches eSIM,20,smartwatches
bionic,Robot Vacuum,19,vacuums
bionic,Network antennas,16,
bionic,Graphics card,16,
bionic,USB Hubs,15,
bionic,Memory Cards,15,
bionic,Cleaning Products,15,
bionic,HDDAccessories,14,
bionic,Gaming & Office Chairs,14,
bionic,Home Cinema,13,speakers
bionic,Inverters,13,
bionic,Projectors Screens,12,
bionic,USB Flash Drives,12,
bionic,PCI Express Add On Cards,12,
bionic,Video Switches/Splitters,11,
bionic,Smart Living,11,smart_home
bionic,Motherboards,11,
bionic,External hard disks,11,
bionic,Adaptors,11,
bionic,Shredders,11,
bionic,Game consoles,11,consoles
bionic,Personal Care,10,
bionic,All in one computers,10,desktops
bionic,CPU,10,
bionic,Smart Hubs,9,smart_home
bionic,Powerline,9,
bionic,Barcode Scanners,8,
bionic,Internal hard disks,8,
bionic,3D Printers,8,
bionic,Gaming & Office Desks,8,
bionic,Antivirus,7,
bionic,Fixed Telephony,6,
bionic,Projector Ceiling Mount,6,
bionic,Utilities,6,
bionic,Port Replicator/Station,6,
bionic,Cooling Pads,5,
bionic,Media Players,5,
bionic,Stylus Pens,4,
bionic,Stationery,4,
bionic,Thermal Conductors,4,
bionic,NAS,3,
bionic,Drones,3,
bionic,Optical Discs,2,
bionic,Operating Systems,2,
bionic,Electric Scooters,2,
bionic,Outdoor LED,2,
bionic,Optical Drives,2,
bionic,POS Printers,2,
bionic,Interactive Boards,2,
bionic,Voice Recorders,1,
bionic,POS,1,
bionic,Walkie Talkies,1,
